depth_label,season,date,home_team,away_team,result,bayes_p_home,bayes_p_draw,bayes_p_away,elo_p_home,elo_p_draw,elo_p_away,baseline_p_home,baseline_p_draw,baseline_p_away,bayes_ce,elo_ce,baseline_ce,week
all (28 seasons),2021-22,2021-08-22,Wolves,Tottenham,A,0.31017358746844065,0.2851152010872084,0.40471121144435085,0.3818789631596729,0.25842280636801185,0.35969823047231525,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.9045815243845825,1.0224898477468845,1.2634642291339284,2021-W33
all (28 seasons),2021-22,2021-08-23,West Ham,Leicester,H,0.4055066116410593,0.28501590246040176,0.30947748589853896,0.37999849811387265,0.25842280636801185,0.3615786955181155,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.9026181006494592,0.9675879786014302,0.7789140023173704,2021-W34
all (28 seasons),2021-22,2021-08-28,Man City,Arsenal,H,0.6941419042922141,0.20975394584676196,0.09610414986102397,0.4351445557917684,0.25842280636801185,0.30643263784021973,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.36507886633355996,0.8320769909319261,0.7789140023173704,2021-W34
all (28 seasons),2021-22,2021-08-28,Aston Villa,Brentford,D,0.3284519493393534,0.2618395294109534,0.40970852124969304,0.38913209251049,0.25842280636801185,0.3524451011214981,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.3400234460297769,1.3531582510302431,1.3531582510302431,2021-W34
all (28 seasons),2021-22,2021-08-28,Brighton,Everton,A,0.34921786825324674,0.28568783704891076,0.36509429469784244,0.3779426702639468,0.25842280636801185,0.36363452336804136,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.0075996171261759,1.0116059724291717,1.2634642291339284,2021-W34
all (28 seasons),2021-22,2021-08-28,Newcastle,Southampton,D,0.43669364250641296,0.2791737307369482,0.28413262675663875,0.3888407223529209,0.25842280636801185,0.35273647127906727,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.2759210001388177,1.3531582510302431,1.3531582510302431,2021-W34
all (28 seasons),2021-22,2021-08-28,Norwich,Leicester,A,0.1431719182202633,0.23326147189388996,0.6235666098858469,0.35583804597693447,0.25842280636801185,0.38573914765505374,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.47229968735353034,0.9525939212388129,1.2634642291339284,2021-W34
all (28 seasons),2021-22,2021-08-28,West Ham,Crystal Palace,D,0.5617838922008835,0.2549661883008073,0.18324991949830913,0.4162795213526094,0.25842280636801185,0.3252976722793787,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.3666243375139866,1.3531582510302431,1.3531582510302431,2021-W34
all (28 seasons),2021-22,2021-08-28,Liverpool,Chelsea,D,0.5854583300074525,0.252114394274622,0.1624272757179254,0.4113888877384496,0.25842280636801185,0.33018830589353854,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.377872348938603,1.3531582510302431,1.3531582510302431,2021-W34
all (28 seasons),2021-22,2021-08-29,Burnley,Leeds,D,0.34176993577669873,0.28320931348439293,0.3750207507389082,0.3728606195536932,0.25842280636801185,0.36871657407829495,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.261569031105892,1.3531582510302431,1.3531582510302431,2021-W34
all (28 seasons),2021-22,2021-08-29,Tottenham,Watford,H,0.6945560673489521,0.20726198908334004,0.09818194356770786,0.4343845268272689,0.25842280636801185,0.30719266680471924,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.36448238952222284,0.8338251306393729,0.7789140023173704,2021-W34
all (28 seasons),2021-22,2021-08-29,Wolves,Man United,A,0.24369250530033496,0.27554357630539017,0.4807639183942747,0.3511861730316432,0.25842280636801185,0.3903910206003449,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.7323789435141841,0.9406064252191271,1.2634642291339284,2021-W34
all (28 seasons),2021-22,2021-09-11,Southampton,West Ham,D,0.3606122612672311,0.2845036316276298,0.35488410710513896,0.34320543366260425,0.25842280636801185,0.3983717599693839,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.2570092605494905,1.3531582510302431,1.3531582510302431,2021-W36
all (28 seasons),2021-22,2021-09-11,Chelsea,Aston Villa,H,0.7017285038650191,0.2051060217246087,0.09316547441037198,0.43125345496381656,0.25842280636801185,0.3103237386681716,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.3542086963931191,0.8410592991583602,0.7789140023173704,2021-W36
all (28 seasons),2021-22,2021-09-11,Man United,Newcastle,H,0.7267514284123007,0.19325632992108063,0.07999224166661882,0.40162910247097167,0.25842280636801185,0.3399480911610165,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.3191707740654814,0.9122262469179935,0.7789140023173704,2021-W36
all (28 seasons),2021-22,2021-09-11,Watford,Wolves,A,0.371985714927207,0.282812577712222,0.345201707360571,0.34254445359800395,0.25842280636801185,0.3990327400339842,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.063626373781124,0.9187118102356012,1.2634642291339284,2021-W36
all (28 seasons),2021-22,2021-09-11,Brentford,Brighton,A,0.5799288104184986,0.2335201599525641,0.18655102962893724,0.44637726238213926,0.25842280636801185,0.2951999312498489,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.6790504600113205,1.2201024191493126,1.2634642291339284,2021-W36
all (28 seasons),2021-22,2021-09-11,Crystal Palace,Tottenham,H,0.24559985149546149,0.27544653550145065,0.47895361300308764,0.37171672958124596,0.25842280636801185,0.3698604640507422,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.4040516873695055,0.9896231944021688,0.7789140023173704,2021-W36
all (28 seasons),2021-22,2021-09-11,Leicester,Man City,A,0.2241211280105434,0.27389442320125607,0.5019844487882004,0.38344709461316095,0.25842280636801185,0.3581300990188272,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.6891861382798128,1.026858953516547,1.2634642291339284,2021-W36
all (28 seasons),2021-22,2021-09-11,Arsenal,Norwich,H,0.7681522818267208,0.1698783367087865,0.06196938146449271,0.43069377233557893,0.25842280636801185,0.3108834212964092,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.26376728186152265,0.8423579464285631,0.7789140023173704,2021-W36
all (28 seasons),2021-22,2021-09-12,Leeds,Liverpool,A,0.21750278926579808,0.26847994203497344,0.5140172686992286,0.34246330867859154,0.25842280636801185,0.3991138849533966,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.665498417400222,0.9185084768701478,1.2634642291339284,2021-W36
all (28 seasons),2021-22,2021-09-13,Everton,Burnley,H,0.5973117735413056,0.24467619461275064,0.15801203184594353,0.4136209585839609,0.25842280636801185,0.32795623504802723,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.5153160681685856,0.8828052835128793,0.7789140023173704,2021-W37
all (28 seasons),2021-22,2021-09-17,Newcastle,Leeds,D,0.348396028422826,0.2842435357906761,0.36736043578649774,0.37268177104890615,0.25842280636801185,0.368895422583082,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.2579238878917807,1.3531582510302431,1.3531582510302431,2021-W37
all (28 seasons),2021-22,2021-09-18,Wolves,Brentford,A,0.48411650258834427,0.261397519537591,0.25448597787406485,0.3934418713689846,0.25842280636801185,0.34813532226300353,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.368509541271466,1.0551640177153858,1.2634642291339284,2021-W37
all (28 seasons),2021-22,2021-09-18,Burnley,Arsenal,A,0.2918069723060278,0.28179382262197417,0.426399205071998,0.35632199334095416,0.25842280636801185,0.385255200291034,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.8523792704099182,0.9538493063888261,1.2634642291339284,2021-W37
all (28 seasons),2021-22,2021-09-18,Man City,Southampton,D,0.8016110154555749,0.15348178940543364,0.04490719513899141,0.4601471829432155,0.25842280636801185,0.28143001068877266,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.8741733547878885,1.3531582510302431,1.3531582510302431,2021-W37
all (28 seasons),2021-22,2021-09-18,Norwich,Watford,A,0.29006820687266527,0.27425558503436676,0.43567620809296786,0.4696394941299096,0.25842280636801185,0.2719376995020786,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.8308559535168728,1.3021822848694096,1.2634642291339284,2021-W37
all (28 seasons),2021-22,2021-09-18,Aston Villa,Everton,H,0.32521374269796127,0.28432099932551896,0.39046525797651965,0.38357787444379204,0.25842280636801185,0.3579993191881961,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.1232726429825541,0.9582126163542912,0.7789140023173704,2021-W37
all (28 seasons),2021-22,2021-09-18,Liverpool,Crystal Palace,H,0.7708048059194964,0.17066644184603877,0.05852875223446485,0.37752317601575736,0.25842280636801185,0.3640540176162308,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.2603201074853688,0.9741233187583317,0.7789140023173704,2021-W37
all (28 seasons),2021-22,2021-09-19,Brighton,Leicester,H,0.32588155466447405,0.2844943039116821,0.3896241414238439,0.36616412374731905,0.25842280636801185,0.3754130698846691,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.121221292885573,1.0046736205543325,0.7789140023173704,2021-W37
all (28 seasons),2021-22,2021-09-19,West Ham,Man United,A,0.29020970029827753,0.28430131757209287,0.4254889821296297,0.3587460189876236,0.25842280636801185,0.38283117464436456,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.8545162252413775,0.9601611842543675,1.2634642291339284,2021-W37
all (28 seasons),2021-22,2021-09-19,Tottenham,Chelsea,A,0.41377412222342286,0.2861777421972661,0.3000481355793109,0.3861353452909604,0.25842280636801185,0.35544184834102777,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.2038123652659338,1.0343936202188158,1.2634642291339284,2021-W37
all (28 seasons),2021-22,2021-09-25,Leicester,Burnley,D,0.6213235108492747,0.2368084006376101,0.14186808851311516,0.3631135763354865,0.25842280636801185,0.37846361729650163,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.4405039009359497,1.3531582510302431,1.3531582510302431,2021-W38
all (28 seasons),2021-22,2021-09-25,Watford,Newcastle,D,0.42260235612426283,0.27931053144700807,0.2980871124287292,0.4382643660696745,0.25842280636801185,0.30331282756231365,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.275431100164695,1.3531582510302431,1.3531582510302431,2021-W38
all (28 seasons),2021-22,2021-09-25,Brentford,Liverpool,D,0.22793592042007488,0.25843414628826583,0.5136299332916592,0.42194055260804236,0.25842280636801185,0.3196366410239458,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.3531143707256539,1.3531582510302431,1.3531582510302431,2021-W38
all (28 seasons),2021-22,2021-09-25,Leeds,West Ham,A,0.44830373611785135,0.2784014069268302,0.2732948569553186,0.3871860104512335,0.25842280636801185,0.35439118318075463,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.2972040045372246,1.0373539387188193,1.2634642291339284,2021-W38
all (28 seasons),2021-22,2021-09-25,Man United,Aston Villa,A,0.7242615837839464,0.1944530043603562,0.08128541185569729,0.42433087867626607,0.25842280636801185,0.3172463149557221,0.4589041095890411,0.25842280636801185,0.28267308404294705,2.5097887144982147,1.1480767880399019,1.2634642291339284,2021-W38
all (28 seasons),2021-22,2021-09-25,Chelsea,Man City,A,0.333625201912054,0.2901655215782296,0.37620927650971625,0.39742495431621727,0.25842280636801185,0.3441522393157709,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.9776097039670254,1.0666711633573323,1.2634642291339284,2021-W38
all (28 seasons),2021-22,2021-09-25,Everton,Norwich,H,0.7656831048626811,0.1711696447484671,0.06314725038885181,0.3336638703366259,0.25842280636801185,0.4079133232953623,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.26698689606315973,1.0976211689796564,0.7789140023173704,2021-W38
all (28 seasons),2021-22,2021-09-26,Southampton,Wolves,A,0.4299715763634604,0.28134772842642836,0.288680695210111,0.38320209313312326,0.25842280636801185,0.3583751004988649,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.242434062543085,1.0261750743493019,1.2634642291339284,2021-W38
all (28 seasons),2021-22,2021-09-26,Arsenal,Tottenham,H,0.42313937268594987,0.2845152088378735,0.2923454184761765,0.3843173891327955,0.25842280636801185,0.35725980449919265,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.8600536679493345,0.9562865335857124,0.7789140023173704,2021-W38
all (28 seasons),2021-22,2021-09-27,Crystal Palace,Brighton,D,0.4482782148169407,0.27873285226117805,0.2729889329218813,0.3854496822133108,0.25842280636801185,0.3561275114186774,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.277501474651857,1.3531582510302431,1.3531582510302431,2021-W39
all (28 seasons),2021-22,2021-10-02,Brighton,Arsenal,D,0.3126584614551387,0.2847991216350251,0.4025424169098363,0.42554232717172297,0.25842280636801185,0.3160348664602652,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.2559711835957539,1.3531582510302431,1.3531582510302431,2021-W39
all (28 seasons),2021-22,2021-10-02,Wolves,Newcastle,H,0.5276985170408506,0.2640592180056027,0.2082422649535466,0.4000453527353555,0.25842280636801185,0.34153184089663263,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.6392301488059388,0.9161773564630011,0.7789140023173704,2021-W39
all (28 seasons),2021-22,2021-10-02,Leeds,Watford,H,0.5805050965158359,0.24804679905125163,0.17144810443291256,0.4422223373324359,0.25842280636801185,0.2993548562995523,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.5438566983550203,0.8159424977404288,0.7789140023173704,2021-W39
all (28 seasons),2021-22,2021-10-02,Burnley,Norwich,D,0.6607965725164231,0.21880624552808373,0.12039718195549301,0.4049898390221352,0.25842280636801185,0.33658735460985295,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.519568664380619,1.3531582510302431,1.3531582510302431,2021-W39
all (28 seasons),2021-22,2021-10-02,Man United,Everton,D,0.6173916369270748,0.24020399154439023,0.142404371528535,0.4071334560138223,0.25842280636801185,0.33444373761816587,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.4262667518873542,1.3531582510302431,1.3531582510302431,2021-W39
all (28 seasons),2021-22,2021-10-02,Chelsea,Southampton,H,0.7061988346862733,0.20302553575991406,0.09077562955381271,0.3613422667511591,0.25842280636801185,0.38023492688082905,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.3478584456077719,1.0179296624752079,0.7789140023173704,2021-W39
all (28 seasons),2021-22,2021-10-03,Crystal Palace,Leicester,D,0.3470993889395234,0.2855610483299353,0.36733956273054136,0.3617369983362323,0.25842280636801185,0.37984019529575586,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.2532994432174283,1.3531582510302431,1.3531582510302431,2021-W39
all (28 seasons),2021-22,2021-10-03,Tottenham,Aston Villa,H,0.6199615924887846,0.23811038033573215,0.14192802717548342,0.42114675454424083,0.25842280636801185,0.3204304390877473,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.47809775046056613,0.864773920425832,0.7789140023173704,2021-W39
all (28 seasons),2021-22,2021-10-03,West Ham,Brentford,A,0.44076607662602213,0.27059430643923943,0.2886396169347383,0.4012442010218989,0.25842280636801185,0.34033299261008926,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.2425763692472764,1.0778307506317555,1.2634642291339284,2021-W39
all (28 seasons),2021-22,2021-10-03,Liverpool,Man City,D,0.4322072386398427,0.28620680781331614,0.2815859535468412,0.3810050128201133,0.25842280636801185,0.36057218081187487,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.251040625233829,1.3531582510302431,1.3531582510302431,2021-W39
all (28 seasons),2021-22,2021-10-16,Norwich,Brighton,D,0.2092353355029775,0.2607762711353353,0.5299883933616871,0.32179210609683856,0.25842280636801185,0.4197850875351496,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.3440924379795414,1.3531582510302431,1.3531582510302431,2021-W41
all (28 seasons),2021-22,2021-10-16,Brentford,Chelsea,A,0.3912826920900336,0.27566902123361203,0.33304828667635433,0.38938553570650913,0.25842280636801185,0.352191657925479,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.09946779447981,1.0435797688181463,1.2634642291339284,2021-W41
all (28 seasons),2021-22,2021-10-16,Man City,Burnley,H,0.8245847359017037,0.13949852950388197,0.03591673459441442,0.3657007333806951,0.25842280636801185,0.37587646025129307,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.19287536979298314,1.0059399484126377,0.7789140023173704,2021-W41
all (28 seasons),2021-22,2021-10-16,Southampton,Leeds,H,0.3760863562422126,0.28492061481446096,0.33899302894332645,0.47567149013571813,0.25842280636801185,0.26590570349627,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.9779364911056079,0.7430278097853327,0.7789140023173704,2021-W41
all (28 seasons),2021-22,2021-10-16,Aston Villa,Wolves,A,0.41609459854467434,0.28361653345688465,0.300288867998441,0.37530656862557477,0.25842280636801185,0.3662706250064134,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.2030103742822083,1.0043828062257494,1.2634642291339284,2021-W41
all (28 seasons),2021-22,2021-10-16,Watford,Liverpool,A,0.11179032026970519,0.2192809951644792,0.6689286845658157,0.3753110650489443,0.25842280636801185,0.36626612858304386,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.40207782458719554,1.004395082533655,1.2634642291339284,2021-W41
all (28 seasons),2021-22,2021-10-16,Leicester,Man United,H,0.3160609161522647,0.2882983427011003,0.3956407411466349,0.35340109958887306,0.25842280636801185,0.3881760940431151,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.1518203113397325,1.0401516076444686,0.7789140023173704,2021-W41
all (28 seasons),2021-22,2021-10-17,Everton,West Ham,A,0.48857302344218856,0.274643981869716,0.23678299468809538,0.3925639178186216,0.25842280636801185,0.34901327581336655,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.4406111915235316,1.0526453179233495,1.2634642291339284,2021-W41
all (28 seasons),2021-22,2021-10-17,Newcastle,Tottenham,A,0.2441829351494922,0.27516366207946397,0.48065340277104396,0.34653526166210613,0.25842280636801185,0.395041931969882,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.7326088449758793,0.9287633628294814,1.2634642291339284,2021-W41
all (28 seasons),2021-22,2021-10-18,Arsenal,Crystal Palace,D,0.6154458074653801,0.23960130875279195,0.14495288378182788,0.4291128587741031,0.25842280636801185,0.31246433485788505,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.4287789505153936,1.3531582510302431,1.3531582510302431,2021-W42
all (28 seasons),2021-22,2021-10-22,Arsenal,Aston Villa,H,0.619066580266017,0.2386512829110467,0.1422821368229363,0.4188909313800331,0.25842280636801185,0.32268626225195507,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.4795424510704757,0.8701446999146337,0.7789140023173704,2021-W42
all (28 seasons),2021-22,2021-10-23,Chelsea,Norwich,H,0.8462225776770563,0.12427508415092044,0.029502338172023294,0.45630200220016137,0.25842280636801185,0.2852751914318268,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.166972859798201,0.7846004031553577,0.7789140023173704,2021-W42
all (28 seasons),2021-22,2021-10-23,Crystal Palace,Newcastle,D,0.5026710134305312,0.2693763733525611,0.2279526132169075,0.39591604154760485,0.25842280636801185,0.3456611520843833,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.3116457198445508,1.3531582510302431,1.3531582510302431,2021-W42
all (28 seasons),2021-22,2021-10-23,Leeds,Wolves,D,0.45143841708633614,0.2780515647417325,0.2705100181719314,0.41372452210452243,0.25842280636801185,0.3278526715274657,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.2799486978091659,1.3531582510302431,1.3531582510302431,2021-W42
all (28 seasons),2021-22,2021-10-23,Southampton,Burnley,D,0.5017092018469308,0.2701285421675783,0.22816225598549103,0.39302608190527155,0.25842280636801185,0.3485511117267166,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.3088573511727486,1.3531582510302431,1.3531582510302431,2021-W42
all (28 seasons),2021-22,2021-10-23,Brighton,Man City,A,0.12587009542236607,0.2309493810182848,0.643180523559349,0.3973161782154702,0.25842280636801185,0.34426101541651793,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.4413298421116832,1.0663551435802447,1.2634642291339284,2021-W42
all (28 seasons),2021-22,2021-10-23,Everton,Watford,A,0.6305282612781923,0.23330305359797435,0.13616868512383318,0.3137035806138115,0.25842280636801185,0.4278736130181767,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.9938608300292118,0.848927423695495,1.2634642291339284,2021-W42
all (28 seasons),2021-22,2021-10-24,Brentford,Leicester,A,0.4626102404538082,0.26843243021495916,0.2689573293312325,0.37467749268652384,0.25842280636801185,0.3668997009454643,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.3132025389843351,1.002666762705822,1.2634642291339284,2021-W42
all (28 seasons),2021-22,2021-10-24,West Ham,Tottenham,H,0.36628297455568865,0.2881747657528647,0.3455422596914465,0.37198440315866604,0.25842280636801185,0.3695927904733221,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.0043490897870238,0.9889033525807847,0.7789140023173704,2021-W42
all (28 seasons),2021-22,2021-10-24,Man United,Liverpool,A,0.346862027555415,0.2908518710873841,0.36228610135720113,0.37151509228178936,0.25842280636801185,0.3700621013501988,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.0153210440659173,0.9940844459406497,1.2634642291339284,2021-W42
all (28 seasons),2021-22,2021-10-30,Newcastle,Chelsea,A,0.17579094013932983,0.25533304200309476,0.5688760178575755,0.38642660037467874,0.25842280636801185,0.3551505932573094,0.4589041095890411,0.25842280636801185,0.28267308404294705,0.5640927634004795,1.0352133730981832,1.2634642291339284,2021-W43
all (28 seasons),2021-22,2021-10-30,Watford,Southampton,A,0.40111670977070024,0.2828218007102734,0.31606148951902635,0.3750903432137451,0.25842280636801185,0.366486850418243,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.1518184972393097,1.0037926371033388,1.2634642291339284,2021-W43
all (28 seasons),2021-22,2021-10-30,Tottenham,Man United,A,0.4080130959427097,0.2873476662862272,0.3046392377710634,0.4638430535169377,0.25842280636801185,0.27773414011505043,0.4589041095890411,0.25842280636801185,0.28267308404294705,1.1886270294467909,1.2810909533886867,1.2634642291339284,2021-W43
all (28 seasons),2021-22,2021-10-30,Man City,Crystal Palace,A,0.802832667417146,0.15295614938845453,0.04421118319439923,0.47655551944689384,0.25842280636801185,0.2650216741850943,0.4589041095890411,0.25842280636801185,0.28267308404294705,3.118777508453043,1.3279436669627693,1.2634642291339284,2021-W43
